Product_id,Order_date,Customer_gender,Customer_country,Category,Subcategory,Actual_price,Discounted_price,Discount_amount,Discount_percentage,Rating,Rating_count,Ranking
B098NS6PVG,2021-08-09,M,France,Computers&Accessories,Accessories&Peripherals,4.19,2.39,1.8000000000000003,43.0,4.0,,Average
B096MSW6CT,2021-06-08,F,Italy,Computers&Accessories,Accessories&Peripherals,11.99,2.39,9.6,80.0,3.9,,Average
B09ZQK9X8G,2021-12-12,M,Portugal,Electronics,WearableTechnology,71.99,35.98,36.01,50.0,4.1,,Good
B08ZJDWTJ1,2021-01-05,F,UK,Computers&Accessories,ExternalDevices&DataStorage,59.99,49.18,10.810000000000002,18.0,4.5,,Good
B08FTFXNNB,2021-03-21,F,Japan,Electronics,Cameras&Photography,23.99,5.99,18.0,75.0,3.7,,Average
B08YDFX7Y1,2021-09-15,M,France,Computers&Accessories,Accessories&Peripherals,5.39,3.59,1.7999999999999998,33.0,3.5,,Average
B08HDJ86NZ,2021-06-28,M,USA,Computers&Accessories,Accessories&Peripherals,8.39,3.95,4.44,53.0,4.2,,Good
B087FXHB6J,2021-03-30,F,UK,Computers&Accessories,Accessories&Peripherals,11.99,8.39,3.5999999999999996,30.0,3.5,,Average
B07N42JB4S,2021-10-09,M,Spain,Electronics,Cameras&Photography,47.88,9.59,38.290000000000006,80.0,4.3,,Good
B0B31BYXQQ,2021-11-12,F,Japan,Electronics,"Headphones,Earbuds&Accessories",65.99,16.79,49.199999999999996,75.0,3.9,,Average
B08CF3B7N1,2021-06-01,M,Portugal,Computers&Accessories,Accessories&Peripherals,4.79,1.85,2.94,61.0,4.2,,Good
B07SLMR1K6,2021-03-05,M,USA,Computers&Accessories,ExternalDevices&DataStorage,16.2,6.23,9.969999999999999,62.0,4.3,,Good
B09MQSCJQ1,2021-07-21,F,Japan,Electronics,WearableTechnology,95.88,27.59,68.28999999999999,71.0,4.2,,Good
B094YFFSMY,2021-06-07,F,Italy,Electronics,Mobiles&Accessories,23.99,4.79,19.2,80.0,4.0,,Average
B092X94QNQ,2021-05-13,F,Portugal,Electronics,"Headphones,Earbuds&Accessories",47.88,17.99,29.890000000000004,62.0,4.1,,Good
B0846D5CBP,2021-02-16,M,France,Office Products,OfficeElectronics,15.54,15.54,0.0,0.0,4.5,,Good
B00KXULGJQ,2021-06-16,F,UK,Computers&Accessories,NetworkingDevices,65.99,22.67,43.31999999999999,66.0,4.2,,Good
B08H9Z3XQW,2021-12-05,M,Portugal,Electronics,"Headphones,Earbuds&Accessories",17.88,5.46,12.419999999999998,69.0,4.1,,Good
B08LPJZSSW,2021-01-17,F,Portugal,Electronics,Cameras&Photography,11.94,4.79,7.1499999999999995,60.0,3.9,,Average
B09MT84WV5,2021-10-29,F,Italy,Electronics,Accessories,47.99,12.71,35.28,74.0,4.3,,Good
B08Y1TFSP6,2021-02-26,F,Japan,Computers&Accessories,Accessories&Peripherals,12.0,1.79,10.21,85.0,3.9,,Average
B08CYPB15D,2021-11-15,F,Portugal,Computers&Accessories,"Printers,Inks&Accessories",9.13,8.6,0.5300000000000011,6.0,4.0,,Average
B085HY1DGR,2021-10-22,F,Spain,Computers&Accessories,Accessories&Peripherals,11.99,1.19,10.8,90.0,4.0,,Average
B00MFPCY5C,2021-11-26,M,Portugal,Computers&Accessories,Accessories&Peripherals,3.59,0.47,3.12,87.0,3.5,,Average
B07JJFSG2B,2021-03-03,M,Spain,Computers&Accessories,ExternalDevices&DataStorage,30.0,10.67,19.33,64.0,4.3,,Good
B09NR6G588,2021-02-25,M,USA,Electronics,"Headphones,Earbuds&Accessories",59.99,14.39,45.6,76.0,3.8,,Average
B07JPX9CR7,2021-04-25,M,Italy,Computers&Accessories,Accessories&Peripherals,15.59,6.83,8.76,56.0,4.4,,Good
B08D11DZ2W,2021-09-03,F,Italy,Electronics,"Headphones,Earbuds&Accessories",107.99,17.99,90.0,83.0,3.7,,Average
B07Q7561HD,2021-04-07,F,France,Electronics,GeneralPurposeBatteries&BatteryChargers,2.16,1.79,0.3700000000000001,17.0,4.4,644.0,Good
B0819HZPXL,2021-01-12,M,USA,Computers&Accessories,Accessories&Peripherals,6.59,4.79,1.7999999999999998,27.0,4.4,,Good
B00LXTFMRS,2021-10-05,F,Italy,Home&Kitchen,CraftMaterials,2.7,2.29,0.41000000000000014,15.0,4.4,,Good
B0B9LDCX89,2021-05-05,M,USA,Computers&Accessories,Accessories&Peripherals,11.99,1.55,10.44,87.0,4.2,491.0,Good
B0765B3TH7,2021-07-08,F,Japan,Computers&Accessories,Accessories&Peripherals,7.19,2.39,4.800000000000001,67.0,4.5,,Good
B0B1F6GQPS,2021-10-23,M,Portugal,Electronics,"Headphones,Earbuds&Accessories",53.99,11.99,42.0,78.0,3.8,,Average
B07LG59NPV,2021-12-25,M,Japan,Electronics,"Headphones,Earbuds&Accessories",53.99,10.79,43.2,80.0,3.8,,Average
B07RD611Z8,2021-04-28,M,USA,Electronics,Mobiles&Accessories,29.99,21.59,8.399999999999999,28.0,4.1,,Good
B08WRWPM22,2021-11-21,M,USA,Computers&Accessories,Accessories&Peripherals,5.99,2.12,3.87,65.0,4.1,,Good
B00AXHBBXU,2021-03-29,M,Portugal,Office Products,OfficeElectronics,6.6,6.26,0.33999999999999986,5.0,4.4,,Good
B08MCD9JFY,2021-09-08,M,Spain,Electronics,Cameras&Photography,23.99,9.59,14.399999999999999,60.0,3.8,,Average
B083RCTXLL,2021-04-26,M,UK,Computers&Accessories,Accessories&Peripherals,14.39,8.17,6.220000000000001,43.0,4.2,,Good
B08HLZ28QC,2021-11-27,F,Japan,Computers&Accessories,NetworkingDevices,41.88,14.39,27.490000000000002,66.0,4.1,,Good
B07GVR9TG7,2021-07-21,M,USA,Computers&Accessories,NetworkingDevices,59.99,29.99,30.000000000000004,50.0,4.4,,Good
B0856HY85J,2021-08-11,M,UK,Electronics,"Headphones,Earbuds&Accessories",59.99,21.59,38.400000000000006,64.0,4.1,,Good
B07CD2BN46,2021-01-30,F,UK,Electronics,"Headphones,Earbuds&Accessories",7.19,5.15,2.04,28.0,4.1,,Good
B07PLHTTB4,2021-08-20,F,Italy,Computers&Accessories,Accessories&Peripherals,5.99,1.2,4.79,80.0,3.5,,Average
B077T3BG5L,2021-03-09,F,Spain,Computers&Accessories,Accessories&Peripherals,4.79,3.95,0.8399999999999999,18.0,3.6,,Average
B08DDRGWTJ,2021-10-26,F,Japan,Computers&Accessories,Accessories&Peripherals,3.59,2.75,0.8399999999999999,23.0,4.3,,Good
B079Y6JZC8,2021-03-01,M,USA,Computers&Accessories,Accessories&Peripherals,3.59,1.67,1.92,54.0,3.8,,Average
B0856HNMR7,2021-07-06,M,Spain,Electronics,"Headphones,Earbuds&Accessories",29.99,14.39,15.599999999999998,52.0,4.0,,Average
B0B12K5BPM,2021-06-28,F,USA,Electronics,HomeAudio,27.59,12.59,15.0,54.0,3.9,,Average
B08MTCKDYN,2021-01-02,M,Italy,Electronics,Mobiles&Accessories,3.59,1.43,2.16,60.0,4.1,,Good
B08CF3D7QR,2021-06-23,M,Portugal,Computers&Accessories,Accessories&Peripherals,4.07,1.85,2.22,55.0,4.3,,Good
B00LVMTA2A,2021-10-28,M,France,Electronics,GeneralPurposeBatteries&BatteryChargers,3.0,2.7,0.2999999999999998,10.0,4.4,,Good
B07TR5HSR9,2021-04-11,M,USA,Computers&Accessories,Accessories&Peripherals,17.99,7.87,10.119999999999997,56.0,4.3,,Good
B0819ZZK5K,2021-09-28,F,UK,Computers&Accessories,ExternalDevices&DataStorage,33.6,13.31,20.29,60.0,4.3,,Good
B096VF5YYF,2021-10-09,M,Italy,Electronics,WearableTechnology,95.88,35.99,59.88999999999999,62.0,4.1,,Good
B08QJJCY2Q,2021-08-26,M,France,Computers&Accessories,Accessories&Peripherals,3.59,2.03,1.56,43.0,4.4,,Good
B07L5L4GTB,2021-01-27,M,Italy,Computers&Accessories,"Printers,Inks&Accessories",4.85,3.71,1.1399999999999997,24.0,4.4,,Good
B07L8KNP5F,2021-01-29,F,UK,Electronics,"Headphones,Earbuds&Accessories",16.79,7.19,9.599999999999998,57.0,3.8,,Average
B08CF4SCNP,2021-11-01,F,USA,Computers&Accessories,Accessories&Peripherals,7.19,3.59,3.6000000000000005,50.0,3.8,,Average
B09XX51X2G,2021-02-21,M,UK,Computers&Accessories,Accessories&Peripherals,11.99,5.39,6.6000000000000005,55.0,4.0,,Average
B01M72LILF,2021-02-07,F,France,Computers&Accessories,Accessories&Peripherals,15.54,9.59,5.949999999999999,38.0,4.4,,Good
B07KSMBL2H,2021-12-12,M,UK,Electronics,"HomeTheater,TV&Video",8.4,2.63,5.7700000000000005,69.0,4.4,,Good
B00LZLQ624,2021-01-24,F,USA,Office Products,OfficePaperProducts,1.92,1.88,0.040000000000000036,2.0,4.5,,Good
B07DJLFMPS,2021-11-21,M,Italy,Electronics,Accessories,19.2,4.43,14.77,77.0,4.0,,Average
B09GB5B4BK,2021-10-09,F,Italy,Computers&Accessories,Accessories&Peripherals,10.79,7.19,3.5999999999999988,33.0,4.0,,Average
B015ZXUDD0,2021-01-04,M,France,Electronics,GeneralPurposeBatteries&BatteryChargers,7.19,5.75,1.4400000000000004,20.0,4.3,,Good
B085DTN6R2,2021-06-08,F,USA,Computers&Accessories,Accessories&Peripherals,10.79,4.2,6.589999999999999,61.0,4.2,,Good
B09PL79D2X,2021-10-18,F,Italy,Electronics,"Headphones,Earbuds&Accessories",35.88,19.18,16.700000000000003,47.0,3.8,,Average
B098K3H92Z,2021-10-19,M,UK,Computers&Accessories,NetworkingDevices,10.79,7.19,3.5999999999999988,33.0,4.3,,Good
B09KLVMZ3B,2021-09-05,F,Italy,Computers&Accessories,Accessories&Peripherals,4.79,1.91,2.88,60.0,4.1,,Good
B084PJSSQ1,2021-10-13,M,Japan,Computers&Accessories,ExternalDevices&DataStorage,36.0,15.59,20.41,57.0,4.3,,Good
B097R25DP7,2021-11-02,F,Spain,Electronics,WearableTechnology,59.99,19.19,40.8,68.0,4.0,,Average
B097C564GC,2021-11-17,M,UK,Computers&Accessories,Accessories&Peripherals,59.99,3.53,56.46,94.0,4.3,,Good
B08CYNJ5KY,2021-11-17,M,Japan,Computers&Accessories,"Printers,Inks&Accessories",10.33,9.94,0.39000000000000057,4.0,4.2,,Good
B00Y4ORQ46,2021-07-30,F,UK,Electronics,"Headphones,Earbuds&Accessories",9.54,8.94,0.5999999999999996,6.0,4.0,,Average
B074CWD7MS,2021-06-07,M,Italy,Electronics,Cameras&Photography,29.94,18.59,11.350000000000001,38.0,4.4,,Good
B083342NKJ,2021-02-14,M,Spain,Computers&Accessories,Accessories&Peripherals,4.79,4.19,0.5999999999999996,13.0,4.4,,Good
B09C6HXFC1,2021-12-25,F,Portugal,Computers&Accessories,Accessories&Peripherals,21.59,11.64,9.95,46.0,4.5,815.0,Good
B00A0VCJPI,2021-08-29,F,USA,Computers&Accessories,NetworkingDevices,29.99,17.63,12.36,41.0,4.2,,Good
B00UGZWM2I,2021-04-06,M,Spain,Office Products,OfficePaperProducts,9.6,2.38,7.22,75.0,4.1,,Good
B00R1P3B4O,2021-04-24,F,USA,Electronics,Cameras&Photography,6.59,6.59,0.0,0.0,4.5,,Good
B0B3MWYCHQ,2021-11-27,F,Spain,Electronics,WearableTechnology,119.99,35.99,84.0,70.0,4.2,,Good
B09DG9VNWB,2021-02-21,M,Spain,Electronics,WearableTechnology,359.99,144.0,215.99,60.0,4.3,,Good
B09Y5MP7C4,2021-08-05,F,USA,Electronics,"Headphones,Earbuds&Accessories",41.99,15.59,26.400000000000002,63.0,3.9,,Average
B01DJJVFPC,2021-05-22,M,Portugal,Electronics,GeneralPurposeBatteries&BatteryChargers,3.78,3.23,0.5499999999999998,15.0,4.5,,Good
B07DFYJRQV,2021-08-16,M,Spain,Electronics,"Headphones,Earbuds&Accessories",17.99,9.59,8.399999999999999,47.0,4.1,,Good
B08L879JSN,2021-07-26,M,Spain,Computers&Accessories,Monitors,165.0,75.59,89.41,54.0,4.2,,Good
B08TDJNM3G,2021-06-18,M,France,Computers&Accessories,Accessories&Peripherals,0.71,0.71,0.0,0.0,3.8,,Average
B06XSK3XL6,2021-06-29,M,Spain,Electronics,Mobiles&Accessories,11.99,6.85,5.140000000000001,43.0,4.3,,Good
B07YNTJ8ZM,2021-03-12,F,Spain,Electronics,HomeAudio,11.99,6.59,5.4,45.0,3.9,,Average
B09KGV7WSV,2021-12-27,M,USA,Electronics,Mobiles&Accessories,71.99,25.19,46.8,65.0,4.3,,Good
B08DPLCM6T,2021-12-31,F,USA,Electronics,"HomeTheater,TV&Video",263.88,161.88,102.0,39.0,4.3,,Good
B07KR5P3YD,2021-09-13,M,France,Computers&Accessories,Accessories&Peripherals,8.39,5.38,3.0100000000000007,36.0,3.9,,Average
B08FB2LNSZ,2021-10-27,M,Spain,Electronics,"Headphones,Earbuds&Accessories",35.99,17.99,18.000000000000004,50.0,3.7,,Average
B01IBRHE3E,2021-09-21,M,Portugal,Electronics,Cameras&Photography,5.99,3.59,2.4000000000000004,40.0,4.2,,Good
B01N6LU1VF,2021-02-26,F,Portugal,Computers&Accessories,ExternalDevices&DataStorage,16.8,6.95,9.850000000000001,59.0,4.3,,Good
B07XLML2YS,2021-04-19,F,USA,Electronics,Cameras&Photography,39.59,29.99,9.600000000000005,24.0,4.2,,Good
B086WMSCN3,2021-07-31,F,Portugal,Electronics,"Headphones,Earbuds&Accessories",71.99,14.39,57.599999999999994,80.0,3.9,,Average
B003B00484,2021-02-13,M,Japan,Electronics,GeneralPurposeBatteries&BatteryChargers,5.99,4.79,1.2000000000000002,20.0,4.3,,Good
B085194JFL,2021-04-01,F,Japan,Electronics,"HomeTheater,TV&Video",5.99,3.35,2.64,44.0,3.7,,Average
B09F6S8BT6,2021-07-21,F,France,Electronics,"HomeTheater,TV&Video",274.8,161.88,112.92000000000002,41.0,4.3,,Good
B003L62T7W,2021-09-10,M,Italy,Computers&Accessories,Accessories&Peripherals,4.5,3.35,1.15,26.0,4.3,,Good
B09P18XVW6,2021-05-27,F,Spain,Electronics,WearableTechnology,59.99,29.99,30.000000000000004,50.0,3.9,,Average
B00LZLPYHW,2021-07-31,F,USA,Office Products,OfficePaperProducts,1.92,1.64,0.28,14.0,4.4,,Good
B09NHVCHS9,2021-09-28,M,Portugal,Computers&Accessories,Accessories&Peripherals,2.39,0.71,1.6800000000000002,70.0,4.0,,Average
B00NNQMYNE,2021-11-03,F,USA,Computers&Accessories,Accessories&Peripherals,5.99,3.59,2.4000000000000004,40.0,4.5,,Good
B0B217Z5VK,2021-03-15,M,USA,Electronics,"Headphones,Earbuds&Accessories",47.99,21.59,26.400000000000002,55.0,3.9,,Average
B07B88KQZ8,2021-02-28,M,UK,Electronics,HomeAudio,35.99,23.99,12.000000000000004,33.0,4.3,,Good
B01M4GGIVU,2021-01-05,F,USA,Electronics,"HomeTheater,TV&Video",8.39,2.39,6.0,72.0,4.2,,Good
B07Z3K96FR,2021-11-30,F,Spain,Computers&Accessories,Accessories&Peripherals,17.99,4.79,13.2,73.0,4.1,,Good
B0756CLQWL,2021-09-15,M,Italy,Computers&Accessories,Accessories&Peripherals,47.99,20.39,27.6,58.0,4.2,,Good
B004IO5BMQ,2021-04-22,F,Spain,Computers&Accessories,Accessories&Peripherals,11.94,8.39,3.549999999999999,30.0,4.5,,Good
B09Z6WH2N1,2021-02-15,F,Spain,Electronics,Mobiles&Accessories,5.99,1.14,4.8500000000000005,81.0,4.2,,Good
B01HGCLUH6,2021-05-30,F,Portugal,Computers&Accessories,NetworkingDevices,20.39,13.79,6.600000000000001,32.0,4.2,,Good
B01N4EV2TL,2021-05-14,M,Japan,Computers&Accessories,Accessories&Peripherals,23.94,17.94,6.0,25.0,4.3,,Good
B08MZQBFLN,2021-01-02,M,UK,Computers&Accessories,Accessories&Peripherals,59.99,10.19,49.800000000000004,83.0,4.0,,Average
B0752LL57V,2021-08-10,F,Italy,Office Products,OfficeElectronics,5.28,5.28,0.0,0.0,4.5,,Good
B08K4PSZ3V,2021-01-13,F,UK,Electronics,Mobiles&Accessories,11.99,4.19,7.8,65.0,3.8,,Average
B09Z28BQZT,2021-02-09,F,Japan,Computers&Accessories,Accessories&Peripherals,47.99,7.19,40.800000000000004,85.0,3.9,,Average
B094DQWV9B,2021-10-30,F,UK,Computers&Accessories,Accessories&Peripherals,4.79,1.79,3.0,63.0,4.0,,Average
B0BBMPH39N,2021-11-15,M,Portugal,Computers&Accessories,Accessories&Peripherals,11.99,3.47,8.52,71.0,4.1,401.0,Good
B097JQ1J5G,2021-03-24,F,Portugal,Computers&Accessories,Accessories&Peripherals,5.99,2.15,3.8400000000000003,64.0,3.4,,Average
B07YY1BY5B,2021-04-21,M,USA,Electronics,WearableTechnology,59.99,17.99,42.0,70.0,4.0,,Average
B08VRMK55F,2021-06-05,F,France,Electronics,"Headphones,Earbuds&Accessories",8.39,4.79,3.6000000000000005,43.0,3.4,,Average
B08CHZ3ZQ7,2021-07-11,F,Portugal,Computers&Accessories,Accessories&Peripherals,9.59,7.19,2.3999999999999995,25.0,4.3,,Good
B08SCCG9D4,2021-11-20,F,Japan,Computers&Accessories,Accessories&Peripherals,24.0,11.39,12.61,53.0,3.9,,Average
B0972BQ2RS,2021-01-08,M,France,Electronics,WearableTechnology,119.99,29.99,90.0,75.0,4.1,,Good
B00ZRBWPA0,2021-05-09,M,UK,Electronics,GeneralPurposeBatteries&BatteryChargers,2.16,1.91,0.2500000000000002,12.0,4.3,989.0,Good
B0B2DD66GS,2021-01-21,M,USA,Electronics,Accessories,34.8,15.95,18.849999999999998,54.0,4.5,,Good
B09M869Z5V,2021-06-20,F,UK,Computers&Accessories,Accessories&Peripherals,11.99,6.84,5.15,43.0,4.2,,Good
B07W6VWZ8C,2021-11-23,M,UK,Electronics,HomeAudio,23.99,10.79,13.2,55.0,4.1,,Good
B07Z1X6VFC,2021-11-04,M,USA,Computers&Accessories,Accessories&Peripherals,11.99,5.39,6.6000000000000005,55.0,4.4,,Good
B07YL54NVJ,2021-07-06,M,Japan,Computers&Accessories,ExternalDevices&DataStorage,11.99,6.59,5.4,45.0,4.3,,Good
B0759QMF85,2021-07-24,F,Japan,Computers&Accessories,NetworkingDevices,28.79,18.35,10.439999999999998,36.0,4.3,,Good
B00LM4X0KU,2021-04-03,M,Italy,Office Products,OfficePaperProducts,1.2,1.2,0.0,0.0,4.3,,Good
B08PFSZ7FH,2021-03-15,F,Portugal,Computers&Accessories,Accessories&Peripherals,17.99,3.59,14.399999999999999,80.0,4.2,903.0,Good
B012MQS060,2021-04-28,M,Spain,Computers&Accessories,Accessories&Peripherals,21.54,15.54,6.0,28.0,4.1,,Good
B01MF8MB65,2021-10-25,M,Italy,Electronics,"Headphones,Earbuds&Accessories",11.99,8.39,3.5999999999999996,30.0,4.1,,Good
B00LHZWD0C,2021-01-31,F,Spain,Office Products,OfficePaperProducts,3.78,3.02,0.7599999999999998,20.0,4.5,,Good
B08QDPB1SL,2021-09-12,M,USA,Electronics,GeneralPurposeBatteries&BatteryChargers,2.64,2.28,0.3600000000000003,14.0,4.4,,Good
B07BRKK9JQ,2021-06-14,M,Spain,Computers&Accessories,Accessories&Peripherals,19.19,15.59,3.6000000000000014,19.0,4.3,,Good
B01EZ0X3L8,2021-08-20,M,Italy,Computers&Accessories,ExternalDevices&DataStorage,19.8,8.75,11.05,56.0,4.3,,Good
B00LM4W1N2,2021-12-24,M,Portugal,Office Products,OfficePaperProducts,7.2,5.76,1.4400000000000004,20.0,4.3,,Good
B0949SBKMP,2021-02-16,M,Spain,Electronics,WearableTechnology,83.88,21.59,62.28999999999999,74.0,4.0,,Average
B08YD264ZS,2021-10-25,F,Portugal,Computers&Accessories,Accessories&Peripherals,29.99,11.99,18.0,60.0,4.3,,Good
B094JNXNPV,2021-05-25,M,Japan,Computers&Accessories,Accessories&Peripherals,4.79,3.59,1.2000000000000002,25.0,4.0,,Average
B00GZLB57U,2021-11-24,M,Japan,Computers&Accessories,Accessories&Peripherals,8.39,2.86,5.530000000000001,66.0,4.4,,Good
B07V82W5CN,2021-03-08,F,Portugal,Computers&Accessories,Accessories&Peripherals,26.38,16.19,10.189999999999998,39.0,4.0,,Average
B077Z65HSD,2021-03-18,F,Portugal,Computers&Accessories,Accessories&Peripherals,11.99,3.59,8.4,70.0,4.3,,Good
B08HD7JQHX,2021-08-21,F,UK,Computers&Accessories,Accessories&Peripherals,5.99,2.39,3.6,60.0,3.3,,Average
B0B31FR4Y2,2021-11-01,M,Italy,Electronics,"Headphones,Earbuds&Accessories",119.99,23.99,96.0,80.0,3.7,,Average
B09Y14JLP3,2021-12-14,F,France,Electronics,Mobiles&Accessories,5.99,1.19,4.800000000000001,80.0,4.1,,Good
B09ZHCJDP1,2021-09-02,F,USA,Computers&Accessories,Accessories&Peripherals,12.0,5.99,6.01,50.0,5.0,23.0,Excellent
B08C4Z69LN,2021-05-13,M,Italy,Computers&Accessories,Components,42.0,21.5,20.5,49.0,4.5,,Good
B016XVRKZM,2021-03-25,F,France,Computers&Accessories,Accessories&Peripherals,49.2,39.59,9.61,20.0,3.9,,Average
B00LHZW3XY,2021-03-07,M,USA,Office Products,OfficePaperProducts,2.16,1.5,0.6600000000000001,31.0,4.4,,Good
B098JYT4SY,2021-09-22,F,Italy,Computers&Accessories,Accessories&Peripherals,14.28,4.79,9.489999999999998,66.0,4.1,,Good
B08CFCK6CW,2021-05-30,F,USA,Electronics,"Headphones,Earbuds&Accessories",95.99,14.39,81.6,85.0,3.6,,Average
B09P564ZTJ,2021-12-23,M,Japan,Computers&Accessories,Accessories&Peripherals,19.19,2.82,16.37,85.0,3.8,,Average
B07MSLTW8Z,2021-10-16,M,Spain,Computers&Accessories,Accessories&Peripherals,23.99,6.59,17.4,73.0,3.6,,Average
B09N6TTHT6,2021-02-20,F,UK,Computers&Accessories,Accessories&Peripherals,1.19,1.07,0.11999999999999988,10.0,4.2,241.0,Good
B09W5XR9RT,2021-11-26,M,Italy,Computers&Accessories,Accessories&Peripherals,23.99,11.64,12.349999999999998,51.0,4.4,184.0,Good
B098R25TGC,2021-07-27,M,Japan,Electronics,"Headphones,Earbuds&Accessories",35.99,15.59,20.400000000000002,57.0,3.8,,Average
B0B2PQL5N3,2021-07-05,F,Japan,Computers&Accessories,Accessories&Peripherals,11.99,2.76,9.23,77.0,4.2,,Good
B07DKZCZ89,2021-07-10,F,Italy,Electronics,"Headphones,Earbuds&Accessories",5.99,1.43,4.5600000000000005,76.0,4.3,,Good
B08GYG6T12,2021-02-13,M,USA,Electronics,Accessories,9.6,5.39,4.21,44.0,4.4,,Good
B09BN2NPBD,2021-01-16,F,France,Electronics,Mobiles&Accessories,41.94,20.39,21.549999999999997,51.0,4.1,,Good
B00J4YG0PC,2021-04-23,F,UK,Office Products,OfficePaperProducts,8.64,6.73,1.9100000000000001,22.0,4.4,,Good
B073BRXPZX,2021-02-06,M,Spain,Computers&Accessories,Accessories&Peripherals,7.08,3.47,3.61,51.0,4.4,,Good
B08LHTJTBB,2021-11-28,M,Portugal,Computers&Accessories,Accessories&Peripherals,23.99,7.19,16.799999999999997,70.0,4.4,,Good
B07VTFN6HM,2021-07-21,F,USA,Computers&Accessories,ExternalDevices&DataStorage,88.2,67.19,21.010000000000005,24.0,4.4,,Good
B008QS9J6Y,2021-02-13,F,USA,Computers&Accessories,Accessories&Peripherals,31.14,23.88,7.260000000000002,23.0,4.3,,Good
B09M8888DM,2021-09-19,F,Italy,Computers&Accessories,Accessories&Peripherals,9.59,5.99,3.5999999999999996,38.0,4.3,,Good
B07Z1YVP72,2021-07-07,F,UK,Computers&Accessories,Accessories&Peripherals,11.99,5.39,6.6000000000000005,55.0,4.3,,Good
B082FTPRSK,2021-10-21,F,USA,Computers&Accessories,Accessories&Peripherals,23.99,11.99,11.999999999999998,50.0,4.2,,Good
B09RF2QXGX,2021-05-25,M,USA,Computers&Accessories,Accessories&Peripherals,3.59,0.83,2.76,77.0,4.3,255.0,Good
B01KK0HU3Y,2021-04-03,F,France,Computers&Accessories,Accessories&Peripherals,17.99,10.79,7.199999999999999,40.0,4.2,,Good
B07JF9B592,2021-07-19,F,USA,Musical Instruments,Microphones,8.39,5.74,2.6500000000000004,32.0,3.8,,Average
B086394NY5,2021-08-22,M,Italy,Computers&Accessories,Accessories&Peripherals,29.88,16.79,13.09,44.0,4.3,,Good
B00NH11PEY,2021-04-27,F,Japan,Computers&Accessories,Accessories&Peripherals,9.0,2.39,6.609999999999999,73.0,4.5,,Good
B017PDR9N0,2021-08-26,M,Portugal,Computers&Accessories,Accessories&Peripherals,5.99,1.79,4.2,70.0,4.1,,Good
B07NC12T2R,2021-01-09,F,Portugal,Electronics,HomeAudio,59.88,21.59,38.290000000000006,64.0,4.2,,Good
B07WKBD37W,2021-01-11,F,Spain,Home Improvement,Electrical,11.99,5.1,6.890000000000001,57.0,4.0,,Average
B08JMC1988,2021-12-07,F,USA,Electronics,HomeAudio,29.88,11.99,17.89,60.0,4.1,,Good
B09GFN8WZL,2021-11-24,F,Japan,Computers&Accessories,Accessories&Peripherals,11.99,4.54,7.45,62.0,4.1,,Good
B095X38CJS,2021-01-28,M,Japan,Office Products,OfficePaperProducts,1.19,1.19,0.0,0.0,4.3,388.0,Good
B07ZKD8T1Q,2021-09-27,F,Portugal,Computers&Accessories,NetworkingDevices,35.99,17.99,18.000000000000004,50.0,4.5,,Good
B07G3YNLJB,2021-03-12,F,Japan,Computers&Accessories,Components,37.2,21.78,15.420000000000002,41.0,4.5,,Good
B00P93X2H6,2021-04-29,F,Japan,Office Products,OfficePaperProducts,0.9,0.8,0.09999999999999998,11.0,4.1,,Good
B0798PJPCL,2021-10-21,F,Portugal,Computers&Accessories,Accessories&Peripherals,32.39,22.67,9.719999999999999,30.0,4.3,,Good
B09GFWJDY1,2021-05-10,F,France,Electronics,"Headphones,Earbuds&Accessories",17.99,5.99,11.999999999999998,67.0,3.6,,Average
B09MZ6WZ6V,2021-02-11,F,Japan,Computers&Accessories,Accessories&Peripherals,11.99,5.99,6.0,50.0,4.4,,Good
B094QZLJQ6,2021-07-01,M,USA,Computers&Accessories,ExternalDevices&DataStorage,95.99,69.59,26.39999999999999,28.0,4.5,,Good
B07L3NDN24,2021-03-17,M,Portugal,Electronics,HomeAudio,9.59,5.99,3.5999999999999996,38.0,3.9,,Average
B08WD18LJZ,2021-05-17,M,USA,Computers&Accessories,Accessories&Peripherals,7.2,2.99,4.21,59.0,4.0,,Average
B09CMM3VGK,2021-12-29,M,Spain,Computers&Accessories,Accessories&Peripherals,5.99,2.15,3.8400000000000003,64.0,4.0,,Average
B06XDKWLJH,2021-10-25,F,Portugal,Computers&Accessories,ExternalDevices&DataStorage,68.81,53.39,15.420000000000002,22.0,4.4,,Good
B01J1CFO5I,2021-05-30,F,France,Computers&Accessories,Accessories&Peripherals,6.6,3.59,3.01,46.0,4.6,,Excellent
B07J2NGB69,2021-05-22,F,UK,Computers&Accessories,Accessories&Peripherals,16.68,7.55,9.129999999999999,55.0,4.4,,Good
B00MUTWLW4,2021-12-06,F,Portugal,Computers&Accessories,Accessories&Peripherals,39.54,31.14,8.399999999999999,21.0,4.4,,Good
B08QSC1XY8,2021-02-18,M,UK,Computers&Accessories,Accessories&Peripherals,13.19,4.67,8.52,65.0,4.3,974.0,Good
B017NC2IPM,2021-11-27,M,USA,Computers&Accessories,NetworkingDevices,34.93,21.59,13.34,38.0,4.3,,Good
B00N1U7JXM,2021-06-25,F,Spain,Office Products,OfficePaperProducts,2.1,1.08,1.02,49.0,4.4,,Good
B08HQL67D6,2021-06-17,F,Portugal,Computers&Accessories,Accessories&Peripherals,7.19,7.19,0.0,0.0,4.0,,Average
